CODGEO;NBMENFISC20;NBPERSMENFISC20;MED20;PIMP20;TP6020;TP60AGE120;TP60AGE220;TP60AGE320;TP60AGE420;TP60AGE520;TP60AGE620;TP60TOL120;TP60TOL220;PACT20;PTSA20;PCHO20;PBEN20;PPEN20;PPAT20;PPSOC20;PPFAM20;PPMINI20;PPLOGT20;PIMPOT20;D120;D920;RD20
35162;1538;3211;20100;36,0;13,0;s;s;s;s;s;s;9,0;26,0;56,2;47,9;2,2;6,1;40,4;8,1;6,4;2,3;3,0;1,1;-11,1;12420;30100;2,4
35163;775;1853;21190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35164;323;781;20630;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35165;377;925;21540;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35166;370;1043;23180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35167;1160;2570;20250;38,0;13,0;s;s;s;s;s;s;s;s;63,2;53,9;3,2;6,1;33,0;8,7;6,6;2,6;2,8;1,2;-11,5;12770;31760;2,5
35168;1656;3878;20670;40,0;11,0;s;s;s;s;s;s;8,0;27,0;70,0;62,3;3,3;4,4;27,9;7,3;6,3;3,0;2,4;0,9;-11,5;13050;31110;2,4
35169;579;1421;21370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35170;248;613;21760;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35171;740;1818;21770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35172;751;1888;20790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35173;2880;7177;25900;60,0;5,0;s;s;s;s;s;s;s;13,0;81,3;73,6;3,0;4,7;22,3;9,9;3,6;1,8;1,2;0,6;-17,1;15920;42230;2,7
35174;281;662;19080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35175;451;1056;22030;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35176;3150;7391;21590;44,0;10,0;s;s;s;s;s;s;6,0;23,0;71,6;63,9;3,0;4,7;27,2;7,4;6,2;2,6;2,6;1,0;-12,4;13540;32490;2,4
35177;1975;5016;26730;65,0;5,0;s;s;s;s;s;s;s;s;87,3;80,9;2,2;4,2;17,8;8,7;3,6;1,7;1,3;0,6;-17,4;16510;42460;2,6
35178;656;1755;23160;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35179;1825;4368;21350;42,0;9,0;s;s;s;s;s;s;7,0;s;74,7;67,8;3,5;3,4;25,4;5,6;6,0;2,7;2,4;0,9;-11,7;13710;32060;2,3
35180;293;785;21530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35181;651;1518;26060;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35183;314;823;22740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35184;2602;6247;22900;48,0;8,0;s;s;s;s;s;s;s;19,0;75,0;68,4;2,6;4,0;25,5;7,9;5,3;2,5;1,9;0,9;-13,7;14200;35490;2,5
35185;107;269;19960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35186;483;1106;21200;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35187;526;1413;22520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35188;2858;6810;23660;53,0;8,0;s;s;s;s;s;s;s;20,0;72,8;66,9;2,6;3,3;29,3;7,9;5,0;2,1;2,0;0,9;-15,0;14280;36860;2,6
35189;1588;3636;25650;60,0;9,0;s;s;s;s;s;s;s;24,0;75,4;68,4;2,4;4,6;28,5;8,6;5,0;1,8;2,2;1,0;-17,5;14180;42730;3,0
35190;111;259;19540;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35191;959;2308;20960;40,0;12,0;s;s;s;s;s;s;s;s;72,4;63,6;2,9;5,9;26,1;6,4;6,5;2,9;2,6;1,0;-11,4;12910;30120;2,3
35192;96;224;20490;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35193;764;2082;24810;58,0;s;s;s;s;s;s;s;s;s;84,5;77,0;2,4;5,1;20,4;5,7;4,0;2,0;1,4;0,6;-14,6;16180;36930;2,3
35194;409;1097;24320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35195;930;2328;22310;45,0;s;s;s;s;s;s;s;s;s;78,3;71,4;2,9;4,0;22,5;5,1;6,2;3,2;2,1;0,9;-12,1;14160;32390;2,3
35196;3447;7505;23600;54,0;8,0;s;s;s;s;s;s;s;18,0;72,7;66,5;2,6;3,6;30,1;7,7;4,9;1,8;2,2;0,9;-15,4;14420;37120;2,6
35197;591;1713;25530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35198;268;702;22700;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35199;121;336;20920;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35200;335;952;21330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35201;378;911;20060;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35202;398;991;21350;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35203;115;344;24350;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35204;1385;3681;23920;57,0;8,0;s;s;s;s;s;s;s;s;81,9;74,2;3,0;4,7;21,6;6,9;5,0;2,5;1,7;0,8;-15,4;14400;36810;2,6
35205;178;420;21740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35206;3238;7186;24600;58,0;9,0;s;s;s;s;s;s;s;20,0;74,4;67,8;2,7;3,9;28,1;8,4;5,2;1,8;2,4;1,0;-16,1;13970;38770;2,8
35207;2519;5918;25660;63,0;5,0;s;s;s;s;s;s;s;s;82,2;75,9;2,5;3,8;22,4;8,3;3,7;1,6;1,5;0,6;-16,6;16510;39740;2,4
35208;2129;5430;23320;54,0;8,0;s;s;s;s;s;s;s;22,0;81,1;75,2;3,2;2,7;21,9;5,9;6,0;2,6;2,3;1,1;-14,9;14080;36740;2,6
35210;4717;11532;27360;64,0;7,0;s;s;8,0;s;s;s;5,0;18,0;82,0;74,3;2,7;5,0;21,3;12,8;3,8;1,5;1,5;0,8;-19,9;15030;48520;3,2
35211;771;1754;22720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35212;491;1194;22680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35214;256;620;20840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35215;498;1243;20680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35216;643;1781;23460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35217;555;1322;21270;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35218;326;931;22490;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35219;1648;3857;21060;40,0;11,0;s;s;s;s;s;s;s;23,0;71,6;63,5;3,3;4,8;26,2;7,0;6,7;2,9;2,6;1,2;-11,5;13120;30860;2,4
35220;1171;3108;23040;51,0;s;s;s;s;s;s;s;s;s;84,6;75,5;2,9;6,2;17,3;7,3;4,4;2,8;1,1;0,5;-13,6;15320;35080;2,3
35221;1107;2817;22400;48,0;7,0;s;s;s;s;s;s;s;s;78,7;71,0;3,4;4,3;22,3;6,8;5,2;2,6;1,9;0,7;-13,0;14780;33280;2,3
35222;889;1935;20180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35223;1736;4056;22010;44,0;11,0;s;s;s;s;s;s;s;22,0;68,7;60,4;3,0;5,3;28,8;9,8;5,4;2,5;1,9;1,0;-12,7;13260;32680;2,5
35224;1143;2826;21030;40,0;9,0;s;s;s;s;s;s;s;s;75,4;68,1;3,4;3,9;25,8;5,8;5,5;2,8;2,0;0,7;-12,5;13920;32810;2,4
35225;341;803;21310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35226;799;1979;20990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35227;1409;3672;24290;58,0;s;s;s;s;s;s;s;s;s;85,2;78,8;2,7;3,7;18,5;6,3;4,4;2,4;1,4;0,6;-14,4;15500;35570;2,3
35228;3362;6959;22410;51,0;9,0;s;s;s;s;s;s;5,0;17,0;64,5;56,1;3,3;5,1;37,0;8,1;4,7;1,8;2,0;0,9;-14,3;13790;35950;2,6
35229;485;1374;23330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35230;159;362;21170;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35231;472;1236;23680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35232;172;405;18340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35233;625;1565;23430;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35234;507;1263;22080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35235;470;1151;21680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35236;4317;8637;21090;44,0;16,0;s;21,0;21,0;18,0;s;s;6,0;30,0;59,6;52,6;3,3;3,7;38,1;8,1;8,1;2,1;4,2;1,8;-13,9;11660;35770;3,1
35237;447;1001;20490;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35238;94664;183258;22000;52,0;20,0;31,0;21,0;23,0;18,0;12,0;7,0;5,0;32,0;77,0;68,0;3,8;5,2;24,1;9,0;8,2;2,0;4,1;2,1;-18,3;10610;41400;3,9
35239;1833;4380;21370;40,0;9,0;s;s;s;s;s;s;s;21,0;67,9;60,4;2,4;5,1;30,1;7,2;6,6;3,1;2,4;1,1;-11,8;13710;31360;2,3
35240;3879;8994;24050;57,0;10,0;s;12,0;10,0;s;s;s;5,0;21,0;81,8;75,5;3,4;2,9;21,6;7,4;5,8;2,1;2,6;1,1;-16,6;13530;39280;2,9
35241;1218;2634;24640;60,0;s;s;s;s;s;s;s;s;s;61,7;54,0;3,3;4,4;41,3;10,4;3,3;1,3;1,4;0,6;-16,7;14650;41310;2,8
35242;173;372;19000;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35243;938;2540;23270;47,0;s;s;s;s;s;s;s;s;s;78,5;70,9;2,3;5,3;21,8;7,8;4,9;2,8;1,5;0,6;-13,0;15430;33400;2,2
35244;112;247;23070;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35245;1604;4151;23210;50,0;7,0;s;s;s;s;s;s;s;s;78,5;71,6;2,6;4,3;20,9;8,8;5,2;2,5;1,9;0,8;-13,4;14880;35200;2,4
35246;518;1348;22280;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35247;473;1023;20380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35248;218;450;21460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35249;452;1034;19550;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35250;957;2295;23440;55,0;s;s;s;s;s;s;s;s;s;82,9;76,6;2,7;3,6;19,9;5,5;6,0;2,7;2,3;1,0;-14,3;14470;34670;2,4
35251;1652;4053;23050;49,0;8,0;s;s;s;s;s;s;s;20,0;80,2;73,2;2,7;4,3;21,9;5,8;5,8;2,7;2,2;0,9;-13,7;14130;34580;2,4
35252;372;952;22920;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35253;1450;3611;23550;48,0;6,0;s;s;s;s;s;s;s;s;80,0;71,6;2,6;5,8;21,2;7,2;5,6;2,7;2,0;0,9;-14,0;14780;34900;2,4
35255;429;942;21480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35256;1179;2374;27300;59,0;11,0;s;s;s;s;s;s;s;s;45,4;37,9;2,5;5,0;47,2;27,8;2,1;0,7;1,0;0,4;-22,5;13160;55570;4,2
35257;2078;4877;21300;42,0;9,0;s;s;s;s;s;s;s;21,0;68,8;62,2;2,4;4,2;29,3;7,2;6,5;2,7;2,6;1,2;-11,8;13620;32090;2,4
35258;126;355;25460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35259;470;1077;19510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35260;230;552;21610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35261;89;244;20440;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35262;129;362;22200;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35263;1326;3092;25720;59,0;s;s;s;s;s;s;s;s;s;65,9;55,6;2,7;7,6;37,2;11,6;2,6;1,3;0,9;0,4;-17,3;15590;41310;2,7
35264;741;2073;23820;59,0;s;s;s;s;s;s;s;s;s;84,9;77,8;3,0;4,1;17,4;7,7;4,3;2,6;1,2;0,5;-14,3;16040;34900;2,2
35265;1015;2518;23170;47,0;9,0;s;s;s;s;s;s;s;s;78,4;71,0;3,1;4,3;23,3;6,7;5,0;2,7;1,6;0,7;-13,4;13770;34480;2,5
35266;1419;3457;24040;57,0;8,0;s;s;s;s;s;s;s;s;81,8;76,6;2,6;2,6;23,0;6,2;5,1;2,2;2,1;0,8;-16,1;14170;37000;2,6
35268;186;412;20400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35270;161;359;21470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35271;584;1366;20560;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35272;371;966;20720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35273;825;2057;21400;42,0;s;s;s;s;s;s;s;s;s;69,2;60,9;2,6;5,7;29,3;7,8;5,6;2,5;2,3;0,8;-11,9;13670;31060;2,3
35274;376;982;24950;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35275;2160;5276;23960;55,0;8,0;s;s;s;s;s;s;s;19,0;78,0;71,8;2,8;3,4;25,0;7,4;5,3;2,4;2,0;0,9;-15,7;14320;37260;2,6
35276;236;638;24070;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35277;145;373;22480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35278;4163;10114;30580;70,0;6,0;s;s;s;s;s;s;s;16,0;77,1;67,9;2,3;6,9;23,6;19,1;2,8;1,1;1,1;0,6;-22,6;15980;54180;3,4
35279;498;1248;21530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35280;427;1004;21310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35281;5943;12102;20900;50,0;15,0;21,0;18,0;16,0;12,0;s;s;5,0;25,0;79,8;72,7;4,2;2,9;20,7;4,8;8,6;2,6;4,0;2,0;-13,9;11920;33040;2,8
35282;1138;2969;22340;46,0;s;s;s;s;s;s;s;s;s;77,8;68,5;2,8;6,5;21,1;7,9;5,4;2,9;1,8;0,7;-12,2;14580;32640;2,2
35283;525;1422;23600;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35284;1279;2843;24170;54,0;8,0;s;s;s;s;s;s;s;s;62,8;56,1;2,9;3,8;37,5;11,2;3,8;1,4;1,7;0,7;-15,3;14450;39170;2,7
35285;468;1052;20520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35286;107;270;21650;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35287;1319;2898;26350;60,0;7,0;s;s;s;s;s;s;s;s;56,2;47,7;2,6;5,9;44,5;15,2;2,7;1,2;1,1;0,4;-18,6;14860;47010;3,2
35288;25107;46669;22530;50,0;13,0;22,0;19,0;16,0;15,0;8,0;6,0;5,0;23,0;56,7;48,3;3,1;5,3;42,2;12,5;5,5;1,3;3,0;1,2;-16,9;12570;41650;3,3
35289;440;1112;21200;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35290;239;592;20310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35291;210;441;20740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35292;703;1616;20990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35294;964;2256;21590;44,0;9,0;s;s;s;s;s;s;s;s;67,2;60,3;3,3;3,6;32,7;6,5;5,5;2,5;2,2;0,8;-11,9;13870;33870;2,4
35295;211;532;20600;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35296;516;1366;23390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35297;1990;4370;20900;42,0;13,0;s;s;s;s;s;s;s;27,0;63,9;57,4;2,9;3,6;33,4;7,8;6,9;2,8;2,7;1,4;-12,0;12540;31560;2,5
35299;1981;4616;22320;51,0;9,0;s;s;s;s;s;s;6,0;s;72,4;62,5;3,1;6,8;27,3;10,0;4,7;2,0;1,9;0,8;-14,4;13970;36340;2,6
35300;536;1341;21330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35302;422;1059;22040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35304;539;1304;21310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35305;165;403;23300;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35306;984;2473;23060;54,0;s;s;s;s;s;s;s;s;s;77,0;66,9;3,0;7,1;24,4;9,7;3,9;2,0;1,5;0,4;-15,0;15060;36960;2,5
35307;335;894;21290;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35308;1838;4445;21230;42,0;10,0;s;s;s;s;s;s;7,0;s;73,8;67,8;3,2;2,8;26,0;6,8;5,8;2,7;2,3;0,8;-12,4;13440;31930;2,4
35309;327;815;21180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35310;523;1401;22190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35311;242;550;19320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35312;732;1870;22300;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35314;440;1001;26480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35315;578;1585;26580;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35316;347;783;19040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35317;224;580;23400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35318;344;953;22130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35319;848;2216;23630;51,0;s;s;s;s;s;s;s;s;s;82,9;76,1;2,9;3,9;19,8;5,5;4,9;2,6;1,7;0,6;-13,1;14680;34380;2,3
35320;199;535;22550;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35321;308;804;20960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35322;369;1045;21260;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35324;209;579;20910;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35325;60;160;21270;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35326;965;2492;21610;42,0;9,0;s;s;s;s;s;s;s;s;75,6;67,9;2,7;5,0;22,8;7,5;6,3;3,2;2,1;1,0;-12,2;14190;33270;2,3
35327;1593;4037;25200;60,0;s;s;s;s;s;s;s;s;s;83,5;76,8;2,7;4,0;21,5;6,1;3,9;1,9;1,5;0,5;-15,0;16000;37160;2,3
35328;985;2205;20560;43,0;15,0;s;s;s;s;s;s;s;s;65,5;57,3;3,2;5,0;32,6;7,6;6,3;2,7;2,6;1,0;-12,0;12370;31240;2,5
35329;255;541;19380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35330;405;1059;20570;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35331;1033;2597;23760;55,0;s;s;s;s;s;s;s;s;s;78,3;73,1;2,4;2,8;25,2;6,8;3,7;1,9;1,3;0,5;-14,0;15630;34520;2,2
35332;452;1086;20430;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35333;650;1683;22450;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35334;3487;8546;27390;66,0;6,0;s;s;s;s;s;s;s;19,0;81,6;75,1;2,3;4,2;25,5;7,6;4,0;1,6;1,7;0,7;-18,7;15320;44250;2,9
35335;329;863;20900;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35336;88;207;20470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35337;1544;3704;22850;48,0;9,0;s;s;s;s;s;s;s;s;75,4;67,6;3,1;4,7;24,6;7,4;6,2;2,6;2,6;1,0;-13,6;13970;34390;2,5
35338;473;1271;22020;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35339;270;591;20000;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35340;493;1316;22310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35342;146;362;21370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35343;494;1298;21670;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35345;354;913;21140;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35346;78;225;21260;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35347;1043;2639;22460;46,0;s;s;s;s;s;s;s;s;s;76,4;66,7;3,0;6,7;22,1;8,5;5,4;2,9;1,7;0,8;-12,4;15010;33240;2,2
35350;316;823;21380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35351;530;1417;22890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35352;3489;8355;25540;62,0;8,0;s;s;s;s;s;s;s;22,0;78,7;71,8;2,7;4,2;26,1;8,5;4,2;1,6;1,8;0,8;-17,5;14630;40740;2,8
35353;2223;5041;23720;59,0;13,0;s;s;s;s;s;s;s;29,0;72,5;66,0;3,1;3,4;30,1;7,7;6,0;2,3;2,5;1,2;-16,3;12430;39060;3,1
35354;141;314;20040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35355;483;1195;21180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35356;767;2203;24370;56,0;s;s;s;s;s;s;s;s;s;88,9;82,9;2,5;3,5;13,4;7,5;4,7;2,8;1,3;0,6;-14,5;16290;36360;2,2
35357;133;303;20550;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35358;482;1208;23190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35359;331;808;20790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35360;8549;18770;22480;49,0;11,0;19,0;12,0;12,0;11,0;7,0;s;5,0;22,0;72,3;65,1;3,3;3,9;27,0;10,0;6,0;2,2;2,6;1,2;-15,3;13210;37980;2,9
35361;479;1034;22660;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35362;454;1058;20940;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
35363;1778;4395;24410;57,0;8,0;s;s;s;s;s;s;s;24,0;83,0;76,3;3,4;3,3;21,4;5,5;5,4;2,1;2,2;1,1;-15,3;14080;38500;2,7
36001;725;1326;19430;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36002;57;105;17560;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36003;359;850;20940;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36004;143;309;19690;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36005;1705;3780;22900;51,0;6,0;s;s;s;s;s;s;s;s;69,9;63,6;2,4;3,9;32,3;7,4;4,5;1,6;2,0;0,9;-14,1;15100;34690;2,3
36006;2489;4556;20130;40,0;18,0;s;s;s;s;s;s;7,0;33,0;55,7;48,8;3,1;3,8;39,9;9,1;8,4;1,7;4,7;2,0;-13,1;11700;33620;2,9
36007;277;574;20590;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36008;108;226;18050;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
36009;488;1218;22170;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
